,person_age,person_income,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_own,home_mortgage
6837,29,24000,0.0,-0.26697081618436225,5000,9.76,0.21,0,6,0,0
4323,22,62000,3.0,0.4841067276764486,11200,7.88,0.19,0,2,0,0
26576,33,45000,0.0,-0.26697081618436225,4000,9.25,0.09,0,6,0,0
7736,34,62000,2.0,-0.2362778376648724,18000,12.98,0.29,0,6,0,1
9945,22,30000,2.0,0.31837825526225194,3600,15.27,0.12,1,2,0,0
19569,36,96000,12.0,-0.2362778376648724,12000,6.03,0.13,0,15,0,1
23750,23,140000,7.0,0.31837825526225194,24250,11.83,0.17,0,3,1,0
57123,23,45000,2.0,0.31837825526225194,7000,7.29,0.16,0,4,0,0
34282,35,150000,9.0,-0.26697081618436225,9000,7.14,0.06,0,8,0,1
16290,30,65000,2.0,-0.34124694318944354,10000,9.99,0.15,0,10,0,0
55095,25,30000,3.0,-0.34124694318944354,11500,13.79,0.38,1,4,0,0
27292,23,80000,7.0,0.4841067276764486,12000,7.88,0.15,0,3,0,1
38099,36,78000,4.0,-0.26697081618436225,15000,11.49,0.19,0,14,0,1
49014,24,75000,5.0,-0.34124694318944354,11500,7.51,0.15,0,3,0,0
39902,33,63996,6.0,0.31837825526225194,3200,15.23,0.05,0,7,0,1
38843,23,90000,8.0,0.31837825526225194,13000,16.77,0.14,1,4,0,1
56071,27,85000,11.0,-0.2362778376648724,10000,7.49,0.12,0,6,0,1
57406,27,34000,3.0,-0.2362778376648724,11500,13.06,0.34,1,10,0,0
12313,24,38556,8.0,0.4841067276764486,13500,10.0,0.35,0,2,0,0
40223,23,50000,4.0,0.31837825526225194,5000,5.99,0.1,0,3,0,0
35137,49,40000,3.0,-0.34124694318944354,10000,6.62,0.25,0,16,0,0
50844,22,72000,4.0,0.08069432625986454,7000,15.95,0.1,0,4,0,0
7357,24,52800,1.0,-0.2362778376648724,15000,15.65,0.28,1,2,0,0
47952,22,54000,7.0,-0.34124694318944354,16000,16.32,0.3,0,4,0,0
53399,23,24996,1.0,0.31837825526225194,2500,13.61,0.1,1,4,0,0
53735,26,96000,10.0,0.4841067276764486,8000,14.65,0.09,0,4,0,0
48394,21,50000,3.0,0.31837825526225194,25000,12.87,0.48,0,3,0,1
9891,22,94050,1.0,-0.34124694318944354,19200,11.97,0.21,1,2,0,0
17380,23,49548,3.0,0.08069432625986454,5000,7.14,0.1,0,2,0,0
16479,23,46704,0.0,-0.26697081618436225,9000,13.16,0.19,0,3,0,0
56360,29,67000,10.0,0.4841067276764486,10400,7.51,0.16,0,6,0,1
26367,26,29000,3.0,0.4841067276764486,7750,10.99,0.27,0,2,0,0
45655,26,28000,3.0,-0.26697081618436225,4000,15.62,0.14,0,4,0,0
56292,52,100000,9.0,0.08069432625986454,13000,7.88,0.13,0,24,0,1
7686,22,60000,6.0,0.4841067276764486,24250,7.9,0.42,0,2,0,0
44438,21,29000,0.0,-0.2362778376648724,4000,9.96,0.14,0,4,0,0
14352,34,195000,19.0,-0.26697081618436225,4800,9.62,0.03,0,8,0,1
57327,34,18000,1.0,0.31837825526225194,6250,13.85,0.36,0,8,0,0
42917,25,84000,2.0,0.4841067276764486,16000,6.54,0.19,0,3,0,0
27683,22,37212,6.0,0.08069432625986454,7500,16.69,0.2,0,2,0,0
33481,27,120000,11.0,0.31837825526225194,6000,9.63,0.05,0,8,0,1
57912,23,85000,3.0,0.4841067276764486,14000,7.49,0.16,0,4,0,0
42622,28,80000,13.0,0.31837825526225194,18000,13.92,0.23,1,5,0,0
31001,23,60000,6.0,-0.26697081618436225,4800,7.9,0.08,0,3,0,0
57087,33,68000,4.0,0.08069432625986454,1000,8.0,0.01,0,10,0,1
42486,28,110000,3.0,0.08069432625986454,8000,10.38,0.07,0,9,0,1
50526,30,55000,2.0,-0.2362778376648724,4800,8.9,0.09,0,8,0,1
39149,28,90000,12.0,0.31837825526225194,12000,6.92,0.13,0,5,0,1
36138,39,120000,7.0,-0.26697081618436225,15000,11.71,0.13,0,15,0,1
7498,26,72000,1.0,0.08069432625986454,12000,6.99,0.16,0,4,0,0
35379,26,54000,2.0,0.4841067276764486,12000,13.22,0.22,0,4,0,1
45723,32,54400,2.0,-0.26697081618436225,15000,15.33,0.22,0,6,0,1
7183,31,30000,3.0,-0.2362778376648724,5000,8.59,0.17,0,8,1,0
45714,24,38000,8.0,0.4841067276764486,15000,9.88,0.39,0,3,1,0
13065,21,30000,0.0,0.4841067276764486,5000,14.65,0.17,0,4,0,0
34613,22,40000,6.0,0.4841067276764486,7000,11.71,0.17,0,4,0,1
10571,23,38004,2.0,0.31837825526225194,4500,7.9,0.12,0,4,0,0
911,27,42000,0.0,0.08069432625986454,4500,14.61,0.11,1,5,0,0
32790,26,36400,3.0,-0.2362778376648724,2800,11.86,0.08,0,3,0,0
2749,35,36000,3.0,0.08069432625986454,10000,13.48,0.28,0,6,0,0
50472,29,45760,2.0,0.31837825526225194,8800,7.29,0.2,0,7,0,1
6786,24,54000,0.0,-0.2362778376648724,8000,15.05,0.15,0,3,0,0
28873,40,36000,0.0,-0.26697081618436225,5000,13.22,0.14,0,16,0,0
57378,28,60000,1.0,-0.2362778376648724,15000,14.96,0.25,1,10,1,0
54415,24,40000,3.0,0.31837825526225194,8000,6.62,0.2,0,2,0,0
22740,39,65000,6.0,0.08069432625986454,7000,10.74,0.11,0,15,0,0
32200,23,28000,7.0,0.4841067276764486,10000,14.96,0.36,1,2,1,0
28931,28,80000,12.0,-0.2362778376648724,5000,14.84,0.06,0,6,0,1
42228,29,30000,4.0,0.08069432625986454,2000,7.51,0.07,0,7,0,0
53562,23,58000,4.0,0.31837825526225194,7000,7.88,0.12,0,2,0,0
53092,30,40000,0.0,0.31837825526225194,10000,10.59,0.25,0,8,0,0
22761,33,138000,7.0,0.08069432625986454,21600,12.22,0.15,1,6,0,1
13539,30,42000,2.0,-0.26697081618436225,8500,11.11,0.2,0,10,0,0
17268,34,36000,3.0,0.31837825526225194,15000,15.33,0.42,0,8,0,0
4473,43,35000,1.0,0.08069432625986454,4000,7.51,0.11,0,11,0,0
31082,21,48000,1.0,-0.34124694318944354,5500,7.51,0.11,0,2,0,1
44637,30,90000,11.0,-0.26697081618436225,10000,6.62,0.11,0,5,0,1
13870,35,82000,4.0,0.4841067276764486,1000,13.49,0.01,1,10,0,1
41708,25,72800,9.0,-0.2362778376648724,24000,10.99,0.32,0,4,0,1
35173,22,62000,1.0,-0.26697081618436225,4800,7.88,0.07,0,3,0,0
1011,27,40000,1.0,-0.34124694318944354,4000,5.42,0.1,0,6,0,0
1217,28,40000,5.0,0.31837825526225194,12000,7.9,0.3,0,8,0,0
47424,31,36000,12.0,-0.26697081618436225,10000,7.51,0.28,0,9,0,0
17756,28,90000,3.0,-0.34124694318944354,12000,12.18,0.13,0,6,0,1
23687,27,60000,11.0,-0.2362778376648724,2500,6.17,0.04,0,9,0,1
58306,47,56000,2.0,0.31837825526225194,5000,7.14,0.09,0,11,0,1
43206,26,80000,10.0,0.4841067276764486,15000,8.94,0.19,0,3,0,0
23615,30,105000,1.0,-0.2362778376648724,12000,11.49,0.11,0,8,0,1
11643,25,150000,3.0,-0.2362778376648724,16000,16.32,0.11,0,4,0,0
4100,22,62000,6.0,0.31837825526225194,6000,11.99,0.1,0,3,0,1
41984,35,91560,6.0,0.31837825526225194,22000,6.91,0.24,0,10,0,1
12720,23,46150,1.0,0.31837825526225194,6500,15.28,0.14,1,4,0,0
31794,25,80000,4.0,0.4841067276764486,16000,16.49,0.2,1,3,0,0
37388,26,90000,6.0,0.4841067276764486,4000,9.99,0.05,0,4,0,1
55817,28,48000,2.0,0.31837825526225194,3000,11.89,0.06,0,9,0,0
22780,25,70000,0.0,0.08069432625986454,15000,13.16,0.21,0,2,0,0
7271,31,90000,12.0,0.4841067276764486,25000,14.09,0.28,1,7,0,1
24048,24,80000,0.0,-0.26697081618436225,3000,6.92,0.04,0,2,0,1
45551,31,60000,5.0,-0.26697081618436225,15000,11.99,0.25,0,8,0,0
45366,31,100000,15.0,-0.2362778376648724,10000,6.03,0.1,0,5,0,1
10301,38,38000,5.0,-0.26697081618436225,13500,9.63,0.36,0,16,0,0
19219,21,26000,5.0,-0.34124694318944354,5000,11.99,0.19,0,3,0,0
53211,35,95000,3.0,-0.2362778376648724,23000,6.91,0.24,0,5,0,0
28568,35,30000,2.0,0.31837825526225194,5000,7.51,0.17,0,7,0,0
13419,28,95000,1.0,-0.26697081618436225,8000,13.99,0.08,1,5,0,0
16394,24,120000,8.0,0.08069432625986454,8000,15.05,0.07,1,2,0,0
22346,26,54996,2.0,0.4841067276764486,7200,9.63,0.13,0,3,0,0
44700,26,105000,6.0,-0.2362778376648724,20000,15.05,0.19,1,2,0,0
27010,26,30000,8.0,-0.26697081618436225,5000,12.23,0.17,1,3,0,1
33922,22,30000,0.0,-0.34124694318944354,5000,8.0,0.17,0,4,0,0
342,28,39500,4.0,-0.26697081618436225,5000,7.49,0.13,0,5,0,0
30951,26,45000,2.0,0.08069432625986454,5000,10.99,0.11,0,4,0,1
57621,29,78000,7.0,-0.26697081618436225,19600,7.66,0.25,0,10,1,0
13915,28,66960,0.0,0.4841067276764486,10000,15.95,0.15,0,8,0,1
47051,22,28000,6.0,-0.34124694318944354,7000,12.84,0.25,0,3,0,0
47897,21,80000,5.0,0.4841067276764486,10000,12.18,0.13,0,4,0,0
34017,26,19200,0.0,0.31837825526225194,5875,14.11,0.31,0,3,0,0
41951,48,17004,2.0,-0.2362778376648724,3500,14.59,0.21,0,15,0,0
27493,22,60000,2.0,0.08069432625986454,5600,13.85,0.09,0,4,0,0
56269,43,90000,4.0,0.31837825526225194,6000,8.88,0.06,0,12,0,1
58220,25,33000,9.0,-0.34124694318944354,16000,8.9,0.47,0,2,0,0
56474,29,30000,13.0,-0.34124694318944354,1000,17.49,0.03,1,6,0,1
47074,25,85000,2.0,-0.2362778376648724,24000,11.83,0.28,0,3,0,1
15974,31,65000,5.0,-0.34124694318944354,2400,7.74,0.04,0,6,0,1
42636,23,30000,1.0,0.4841067276764486,7000,12.69,0.23,0,4,1,0
47835,31,60000,4.0,-0.26697081618436225,10000,16.89,0.17,0,9,0,1
54428,34,75797,18.0,0.31837825526225194,5600,7.14,0.07,0,10,0,1
27130,26,70000,7.0,-0.2362778376648724,14000,10.37,0.2,0,3,1,0
49019,23,48756,3.0,0.31837825526225194,4800,13.61,0.1,1,2,0,0
3055,29,70000,3.0,0.08069432625986454,25000,11.86,0.36,0,8,0,0
19067,23,75000,7.0,0.4841067276764486,10000,7.49,0.13,0,3,0,1
57978,46,70000,5.0,-0.2362778376648724,3600,6.54,0.05,0,16,1,0
25184,24,44004,5.0,-0.2362778376648724,7500,8.0,0.16,0,2,0,1
17957,25,60000,4.0,0.08069432625986454,10000,10.65,0.17,0,3,0,0
45530,24,43000,8.0,-0.26697081618436225,17000,9.99,0.38,0,2,1,0
17641,32,107203,14.0,0.08069432625986454,6000,10.36,0.06,0,7,0,1
40159,30,100000,6.0,-0.2362778376648724,11500,6.99,0.12,0,9,0,1
25213,25,50000,9.0,-0.2362778376648724,6200,13.87,0.12,1,4,0,0
36007,24,75000,0.0,-0.2362778376648724,10000,13.49,0.13,0,3,0,0
30674,23,54000,0.0,0.4841067276764486,2500,14.96,0.05,1,2,0,0
54841,24,40000,1.0,-0.26697081618436225,9600,7.49,0.24,0,3,0,0
52393,23,24000,4.0,0.31837825526225194,6000,12.99,0.25,1,3,0,0
51813,25,70000,7.0,-0.34124694318944354,15000,11.71,0.21,0,4,0,1
33992,33,78000,4.0,0.08069432625986454,20000,11.49,0.26,0,9,0,1
27974,28,83904,4.0,-0.34124694318944354,16000,16.07,0.19,1,9,0,1
6662,25,93000,9.0,-0.34124694318944354,20000,12.53,0.22,0,3,0,1
25481,24,88900,8.0,-0.26697081618436225,4000,11.48,0.05,0,4,1,0
32029,23,88000,3.0,0.31837825526225194,10000,7.9,0.11,0,4,0,1
7197,27,36000,4.0,0.08069432625986454,6000,11.49,0.17,0,7,0,0
14475,21,67500,1.0,0.08069432625986454,6000,7.88,0.09,0,3,0,1
40427,31,60000,4.0,0.08069432625986454,15000,11.49,0.25,0,5,0,0
30485,42,70000,3.0,0.08069432625986454,19600,12.42,0.27,0,12,0,1
28920,44,48000,6.0,0.31837825526225194,3500,10.99,0.07,0,15,0,1
16029,27,36000,5.0,-0.26697081618436225,10000,9.99,0.28,0,7,0,0
11214,27,40000,2.0,-0.26697081618436225,10000,11.86,0.25,0,6,0,0
42225,23,75000,3.0,0.4841067276764486,10000,10.25,0.13,0,3,0,0
18541,24,96000,8.0,0.31837825526225194,14400,10.59,0.15,0,4,0,1
46173,27,60000,1.0,-0.34124694318944354,10400,14.46,0.17,1,9,0,1
5918,23,35000,4.0,0.31837825526225194,8000,13.43,0.23,0,4,1,0
55189,21,31200,1.0,0.31837825526225194,6000,13.11,0.19,1,4,0,0
37491,23,70000,7.0,0.31837825526225194,9600,11.71,0.14,0,4,0,1
57304,22,28000,4.0,0.31837825526225194,7500,11.86,0.27,0,3,0,0
9634,34,49000,17.0,0.08069432625986454,3500,11.86,0.07,0,7,0,1
31941,31,55000,3.0,-0.34124694318944354,8000,6.91,0.15,0,7,0,1
5325,33,50000,4.0,-0.34124694318944354,9000,18.39,0.18,0,6,0,1
30453,41,66800,2.0,0.08069432625986454,9500,7.51,0.14,0,12,0,1
10076,25,67200,9.0,-0.26697081618436225,5000,7.51,0.07,0,2,0,1
50072,23,36000,2.0,-0.34124694318944354,5600,5.42,0.16,0,4,0,1
2983,23,36000,5.0,0.4841067276764486,8000,12.42,0.22,0,2,0,1
22202,34,44000,2.0,-0.34124694318944354,5000,13.98,0.11,0,8,0,0
40078,21,24000,1.0,-0.26697081618436225,6000,12.68,0.25,0,4,1,0
48442,23,39996,1.0,0.4841067276764486,1500,10.37,0.04,0,3,0,0
27039,27,70000,4.0,0.31837825526225194,4000,8.0,0.06,0,6,0,0
18988,23,55000,4.0,0.31837825526225194,6500,11.86,0.12,0,2,0,1
36438,33,45000,5.0,-0.34124694318944354,10000,14.65,0.22,0,6,0,1
35132,23,30000,0.0,0.31837825526225194,4000,10.36,0.13,0,4,0,0
39767,51,60000,3.0,-0.26697081618436225,1500,10.14,0.03,0,16,0,0
54545,25,60000,1.0,0.08069432625986454,5000,9.64,0.08,0,4,0,0
42938,28,55000,4.0,0.08069432625986454,20000,12.18,0.36,0,7,0,0
7343,27,56004,11.0,-0.34124694318944354,20000,8.88,0.36,0,10,0,1
2655,22,75000,3.0,0.4841067276764486,5200,8.49,0.07,0,3,0,1
40158,27,30000,1.0,0.08069432625986454,5000,15.31,0.17,1,6,0,1
12728,26,54000,0.0,-0.2362778376648724,9000,6.03,0.17,0,3,0,1
6124,25,175000,2.0,-0.2362778376648724,15000,17.27,0.09,1,2,0,1
32818,25,35000,9.0,0.31837825526225194,10000,9.63,0.27,0,2,0,1
16838,22,80000,2.0,0.4841067276764486,7200,15.96,0.09,1,4,0,1
26951,22,60000,5.0,0.31837825526225194,13000,10.25,0.22,0,2,0,1
42685,22,40000,1.0,-0.34124694318944354,12000,10.99,0.3,0,4,0,0
57731,23,36000,7.0,-0.34124694318944354,14000,10.99,0.39,0,2,0,0
29018,27,30000,5.0,0.4841067276764486,10000,14.61,0.33,0,6,0,0
36092,26,75000,1.0,0.4841067276764486,25000,12.92,0.33,1,4,0,0
6366,36,95827,2.0,-0.26697081618436225,12000,7.14,0.13,0,14,0,1
51977,26,95000,8.0,-0.26697081618436225,14000,13.48,0.15,0,2,0,1
57765,28,70000,3.0,-0.2362778376648724,10000,14.59,0.14,1,10,0,0
20734,24,24000,0.0,-0.26697081618436225,5000,7.49,0.21,0,4,1,0
8578,24,40000,8.0,-0.26697081618436225,5000,7.49,0.13,0,4,0,0
35912,27,130000,6.0,-0.34124694318944354,8000,7.49,0.06,0,8,0,1
55329,23,138000,1.0,0.4841067276764486,5000,7.88,0.04,0,4,0,1
35769,24,55000,0.0,-0.34124694318944354,6000,7.51,0.11,0,2,0,0
5347,31,48000,4.0,-0.34124694318944354,16000,13.22,0.33,0,6,0,0
752,22,48000,5.0,-0.26697081618436225,10000,17.56,0.21,1,2,0,0
32317,22,50000,0.0,-0.34124694318944354,15000,9.99,0.3,0,2,0,1
9144,23,62100,3.0,-0.26697081618436225,10000,6.54,0.16,0,4,0,0
27706,21,30000,5.0,0.08069432625986454,8000,5.42,0.27,0,4,0,1
25646,48,90000,0.0,-0.2362778376648724,12000,6.62,0.13,0,11,0,1
1198,28,24000,0.0,0.08069432625986454,1500,12.21,0.06,0,10,0,0
53304,22,35000,6.0,0.4841067276764486,5000,11.11,0.14,0,2,0,0
56326,23,70000,7.0,-0.34124694318944354,9000,7.49,0.13,0,4,0,0
8700,38,55000,7.0,-0.2362778376648724,7000,11.03,0.13,0,16,0,0
18092,28,35000,7.0,-0.26697081618436225,2800,9.91,0.08,0,6,0,0
16003,26,38400,1.0,-0.26697081618436225,15000,15.05,0.39,0,2,0,0
33916,34,49000,0.0,0.4841067276764486,19750,11.14,0.4,0,7,0,0
41524,30,48000,1.0,0.08069432625986454,3000,9.25,0.06,0,8,0,0
18825,26,35000,3.0,0.08069432625986454,3500,9.25,0.1,0,3,0,0
9462,34,60000,6.0,0.4841067276764486,10000,10.0,0.17,0,10,0,0
20549,37,88055,20.0,-0.34124694318944354,25000,11.86,0.29,0,11,0,1
33951,33,84000,4.0,0.08069432625986454,14400,7.49,0.17,0,5,1,0
22700,24,100000,7.0,0.08069432625986454,16000,16.0,0.16,1,4,0,0
19230,37,39996,1.0,0.08069432625986454,8000,9.63,0.2,0,15,0,0
31829,26,120000,10.0,0.08069432625986454,12000,7.51,0.1,0,4,0,1
56567,29,28000,5.0,0.31837825526225194,5100,9.63,0.18,0,5,0,0
3229,25,78000,2.0,0.4841067276764486,4000,17.49,0.05,1,2,0,0
148,22,55000,6.0,-0.26697081618436225,2800,11.49,0.05,0,2,0,1
15830,22,54400,7.0,-0.26697081618436225,8000,14.42,0.13,0,4,0,0
36755,22,74000,5.0,0.4841067276764486,12000,12.53,0.16,0,3,0,0
44158,33,45000,7.0,-0.26697081618436225,6350,13.92,0.14,1,8,0,0
35363,23,20000,5.0,0.31837825526225194,5000,6.03,0.25,0,3,1,0
31709,28,82000,1.0,0.08069432625986454,6000,7.51,0.07,0,6,0,1
46449,22,100000,6.0,0.4841067276764486,15000,13.85,0.15,1,2,0,1
22688,27,78996,2.0,0.31837825526225194,12000,15.58,0.15,0,6,0,0
13033,27,180000,11.0,0.08069432625986454,11500,8.59,0.06,0,8,0,1
39434,31,46300,3.0,0.4841067276764486,6400,10.65,0.14,0,9,1,0
26263,25,30000,6.0,0.08069432625986454,9500,6.99,0.32,0,2,0,1
25707,23,28000,3.0,-0.26697081618436225,4000,13.57,0.14,0,2,0,0
15008,22,45000,1.0,-0.34124694318944354,3575,13.99,0.08,0,3,0,0
37231,23,54000,1.0,0.31837825526225194,5500,7.14,0.1,0,4,0,1
33053,29,55000,0.0,0.08069432625986454,3000,9.63,0.05,0,9,0,0
52909,39,200000,0.0,-0.34124694318944354,16000,14.79,0.08,0,17,0,1
4629,23,80000,3.0,-0.34124694318944354,5000,5.99,0.06,0,2,0,1
49190,25,32000,0.0,-0.34124694318944354,4000,7.29,0.13,0,4,0,0
19575,24,50000,6.0,0.08069432625986454,4800,11.86,0.1,0,3,0,0
21483,31,62000,15.0,-0.2362778376648724,3000,5.42,0.05,0,8,0,1
36445,23,60000,3.0,0.4841067276764486,4000,6.92,0.07,0,4,0,1
49537,22,55000,6.0,0.08069432625986454,6000,7.88,0.11,0,3,0,1
16556,28,50000,6.0,0.31837825526225194,4000,10.0,0.08,0,9,0,0
35391,25,60000,5.0,-0.34124694318944354,14000,12.61,0.23,0,4,0,1
19416,27,18000,2.0,-0.2362778376648724,5775,18.64,0.36,1,9,1,0
27715,22,24000,5.0,0.08069432625986454,10000,10.99,0.42,0,4,0,0
6767,25,70000,9.0,-0.2362778376648724,10500,7.49,0.15,0,2,0,1
57352,28,25000,1.0,-0.2362778376648724,8800,9.91,0.35,0,10,1,0
49293,24,38000,7.0,-0.2362778376648724,15000,6.54,0.39,0,3,0,1
42290,28,65000,3.0,-0.26697081618436225,5000,11.14,0.08,0,5,0,0
26172,36,31200,0.0,0.08069432625986454,10000,10.37,0.32,0,15,0,0
9009,22,54000,6.0,0.31837825526225194,6000,14.27,0.11,1,3,0,0
26277,26,25600,5.0,0.31837825526225194,5000,15.96,0.2,0,4,0,0
41007,36,52000,3.0,-0.2362778376648724,7000,13.49,0.13,0,12,0,0
17480,32,100000,3.0,0.4841067276764486,5000,9.99,0.05,0,7,0,0
20700,29,70000,4.0,-0.2362778376648724,12000,7.91,0.17,0,9,0,1
7931,29,57312,3.0,-0.34124694318944354,5000,11.86,0.09,0,8,0,0
57318,29,75000,0.0,-0.2362778376648724,12000,9.32,0.16,0,9,0,0
13445,21,46000,5.0,0.08069432625986454,11500,6.54,0.25,0,2,0,1
54460,33,25000,0.0,0.4841067276764486,6000,6.99,0.24,0,8,0,0
39074,24,75000,0.0,-0.2362778376648724,5000,8.49,0.07,0,2,0,0
38075,25,80000,5.0,-0.34124694318944354,12000,8.49,0.15,0,3,0,0
24988,30,60000,1.0,-0.34124694318944354,8000,13.61,0.13,1,5,0,0
49846,28,76800,12.0,-0.34124694318944354,6500,6.17,0.08,0,10,0,1
51171,23,48000,0.0,0.31837825526225194,2400,12.69,0.05,0,3,0,0
48983,28,24000,2.0,0.08069432625986454,5000,7.14,0.21,0,6,0,0
35420,27,43200,4.0,0.31837825526225194,13000,12.42,0.3,0,6,0,0
49969,28,80000,4.0,0.08069432625986454,15000,15.99,0.19,0,9,0,1
45154,29,35000,0.0,0.31837825526225194,5000,8.9,0.14,0,5,0,0
42954,27,42000,2.0,0.08069432625986454,3000,6.03,0.07,0,9,0,1
43031,31,30000,13.0,-0.26697081618436225,13000,7.51,0.43,0,8,0,0
44912,26,49993,10.0,-0.34124694318944354,10000,15.95,0.2,0,4,0,1
44705,25,59000,7.0,0.08069432625986454,8000,15.27,0.14,0,3,0,1
40757,44,54000,5.0,-0.26697081618436225,10000,9.63,0.19,0,14,0,1
33163,27,29760,1.0,0.31837825526225194,8800,12.42,0.29,0,8,0,0
32968,21,50000,5.0,-0.26697081618436225,6000,6.03,0.12,0,2,1,0
22436,25,70000,4.0,-0.34124694318944354,8000,7.88,0.11,0,3,0,1
53970,33,80000,8.0,0.4841067276764486,12000,5.79,0.15,0,7,1,0
53100,26,37000,10.0,-0.34124694318944354,12500,14.25,0.33,0,2,0,1
28934,27,50000,1.0,-0.26697081618436225,3000,8.9,0.06,0,10,0,1
6883,25,38400,4.0,-0.34124694318944354,9800,11.48,0.26,0,3,0,1
21299,23,105000,4.0,0.31837825526225194,15000,6.03,0.14,0,3,0,1
14620,29,71500,13.0,0.08069432625986454,10000,10.99,0.14,0,7,0,1
51618,31,84000,5.0,0.31837825526225194,12800,13.99,0.16,0,6,0,1
32371,23,43949,7.0,-0.26697081618436225,3000,11.49,0.07,0,4,0,0
7541,23,90000,7.0,0.31837825526225194,20000,12.18,0.22,0,4,0,1
23852,22,55000,6.0,0.31837825526225194,2000,11.36,0.04,0,3,0,1
44769,29,50000,1.0,0.31837825526225194,6000,12.53,0.12,0,9,1,0
15040,27,100000,3.0,-0.34124694318944354,6000,8.94,0.06,0,6,0,1
38007,43,44400,3.0,0.31837825526225194,2500,14.35,0.06,1,15,0,1
29106,26,48000,4.0,-0.26697081618436225,3000,12.84,0.06,0,4,0,0
2195,34,63500,5.0,0.31837825526225194,6000,11.48,0.1,0,9,1,0
19455,38,35000,5.0,-0.26697081618436225,5600,14.27,0.16,0,14,0,0
38772,30,52000,1.0,0.31837825526225194,8000,10.0,0.15,0,9,0,0
30421,24,110000,0.0,0.08069432625986454,7500,8.94,0.07,0,2,0,0
4757,36,67000,1.0,-0.2362778376648724,10000,10.99,0.15,0,14,0,1
31686,24,52000,7.0,0.08069432625986454,6000,10.83,0.12,0,3,0,1
27177,22,36000,6.0,0.31837825526225194,2500,7.14,0.07,0,4,0,1
26744,22,60000,6.0,0.31837825526225194,6000,7.29,0.1,0,3,0,1
24957,23,120000,7.0,0.4841067276764486,20000,7.14,0.17,0,3,0,0
21918,25,56000,2.0,0.4841067276764486,12000,13.16,0.21,0,3,0,0
711,37,30000,0.0,0.4841067276764486,5000,9.32,0.17,0,15,0,0
33117,24,62000,0.0,-0.26697081618436225,10000,9.99,0.16,0,4,0,0
1832,30,52000,14.0,-0.34124694318944354,15000,10.25,0.29,0,8,0,1
44905,23,50000,0.0,0.31837825526225194,7500,8.9,0.14,0,3,0,0
32310,24,31000,1.0,0.08069432625986454,7500,7.49,0.24,0,4,0,0
2787,27,34000,4.0,-0.26697081618436225,3000,9.25,0.09,0,8,0,0
31942,24,115000,7.0,-0.2362778376648724,14000,5.79,0.12,0,4,0,1
53960,23,75000,2.0,0.4841067276764486,12000,7.29,0.16,0,2,0,0
8332,27,35000,3.0,-0.26697081618436225,9600,11.99,0.27,0,8,0,0
28767,23,27000,0.0,0.08069432625986454,4200,8.0,0.15,0,2,0,0
37497,27,84000,5.0,0.4841067276764486,10000,8.0,0.12,0,10,0,1
6614,22,32400,3.0,0.4841067276764486,2000,13.47,0.06,1,4,0,0
10905,22,45996,0.0,-0.34124694318944354,20000,16.0,0.43,1,3,0,0
28515,23,80000,6.0,-0.26697081618436225,6300,12.23,0.08,0,3,0,0
4698,37,40000,2.0,0.31837825526225194,11800,19.03,0.29,1,13,0,0
47590,25,24000,2.0,-0.34124694318944354,10000,7.14,0.42,0,3,0,0
40330,36,50000,18.0,0.08069432625986454,3000,6.03,0.06,0,11,0,1
23075,32,70000,3.0,-0.26697081618436225,2000,11.86,0.03,0,6,0,0
52316,22,60000,4.0,0.31837825526225194,7200,12.73,0.12,1,3,0,1
22881,32,95000,16.0,-0.2362778376648724,25000,10.08,0.26,0,7,0,1
13267,26,200000,10.0,0.4841067276764486,12000,13.99,0.06,0,4,0,1
2794,22,54000,6.0,-0.34124694318944354,11000,12.42,0.2,0,4,0,1
32322,25,68000,9.0,0.31837825526225194,4800,10.59,0.07,0,2,0,1
27867,29,30000,1.0,0.31837825526225194,12800,11.83,0.4,0,9,0,0
8671,25,54000,4.0,0.31837825526225194,3000,6.76,0.06,0,4,0,0
54857,26,28000,0.0,-0.26697081618436225,7500,11.34,0.29,1,3,0,0
34109,24,78411,7.0,-0.34124694318944354,15850,11.14,0.2,0,2,0,0
7385,22,42000,3.0,0.31837825526225194,3200,10.38,0.08,0,4,0,0
28768,24,30000,0.0,0.08069432625986454,10000,7.9,0.33,0,4,0,0
22264,26,48000,6.0,-0.26697081618436225,8000,7.29,0.17,0,3,0,0
7837,26,65000,5.0,0.4841067276764486,7000,13.98,0.11,0,2,0,1
27112,32,61000,1.0,-0.34124694318944354,1200,9.99,0.02,0,7,0,0
28385,27,38400,9.0,0.31837825526225194,3500,9.32,0.09,0,10,0,0
4603,27,50000,0.0,-0.2362778376648724,10000,13.61,0.2,0,10,0,0
4339,24,65000,8.0,0.31837825526225194,8000,11.49,0.12,0,2,0,0
56624,26,120000,0.0,-0.2362778376648724,20000,13.06,0.17,0,2,0,1
20739,23,50000,3.0,-0.26697081618436225,8000,12.99,0.16,0,3,0,1
40530,27,50000,3.0,0.4841067276764486,18225,7.49,0.36,0,7,0,0
5601,22,39000,0.0,0.4841067276764486,6500,14.61,0.16,1,4,0,1
31158,31,75000,1.0,0.4841067276764486,10000,8.49,0.13,0,5,0,0
16947,36,56400,3.0,-0.34124694318944354,20000,17.14,0.36,1,13,0,1
