,transaction_time__avg min between sent tnx,transaction_time__avg min between received tnx,transaction_time__time diff between first and last (mins),number_of_transactions__sent tnx,number_of_transactions__received tnx,number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,ether_value__min value received,ether_value__max value received,ether_value__avg val received,ether_value__min val sent,ether_value__max val sent,ether_value__avg val sent,ether_value__min value sent to contract,ether_value__max val sent to contract,ether_value__avg value sent to contract,number_of_transactions__total transactions (including tnx to create contract,ether__total ether sent,ether__total ether received,ether__total ether sent contracts,ether__total ether balance,erc20__total erc20 tnxs,erc20__erc20 total ether received,erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,erc20__erc20 uniq sent addr,erc20_num_of_transactions__erc20 uniq rec addr,erc20_num_of_transactions__erc20 uniq sent addr.1,erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,erc20__erc20 uniq rec token name
6657,162.88,0.48,327.22,2,3,0,3,2,8.764396000000001,65.12315100000001,33.666667,0.12,100.879016,50.499508,0.0,0.0,0.0,5,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,6.14,2643.66,15898.83,6,6,0,2,6,0.006498,0.176168,0.103847,0.006057,0.175697,0.103247,0.0,0.0,0.0,12,0.619482946,0.623082968,0.0,0.003600022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7835,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7954,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,17.93,0.0,53.78,3,1,0,1,3,101.0,101.0,101.0,5.0,60.993524,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1.96,0.0,3.92,2,1,0,1,2,98.363606,98.363606,98.363606,3.77,94.592663,49.181332,0.0,0.0,0.0,3,98.36266323,98.3636065,0.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4890,686.7,2209.75,1046569.47,903,193,0,36,65,0.0,1155.5,42.118806,0.0,2500.0,21.566611,0.0,0.0,0.0,1096,19474.64953,8128.929591,0.0,-11345.71994,62.0,193105.8192,169086.5426,0.0,7.0,23.0,0.0,21.0,0.0,100000.0,5364.050533,0.010103,37100.0,6503.328562,2.0,21.0
5717,16.44,0.0,49.32,3,1,0,1,3,101.0,101.0,101.0,10.0,76.387788,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,10154.24,5026.86,1009090.55,87,25,0,10,41,0.0,40.136798,10.501527,0.0,48.0,3.933071,0.0,0.0,0.0,112,342.1772031000001,262.5381628,0.0,-79.63904036,70.0,132059.1029,98179.89698,0.0,15.0,24.0,0.0,30.0,0.0,50000.0,3884.091261,0.0,19900.0,2727.219361,11.0,29.0
1106,39.35,372.03,539238.0,1205,1322,0,2,1,0.08624,2.205,0.871648,0.497396,11.166113,0.955097,0.0,0.0,0.0,2527,1150.892209,1152.319097,0.0,1.426887601,5.0,19617.01,0.0,0.0,0.0,5.0,0.0,5.0,0.0,19612.0,3923.402,0.0,0.0,0.0,0.0,5.0
6373,159.49,0.84,320.67,2,2,0,2,2,12.048405,88.951595,50.5,1.984634,99.014382,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6279,24.46,0.25,73.88,3,2,0,2,3,0.889639,100.110361,50.5,0.5,93.435853,33.666152000000004,0.0,0.0,0.0,5,100.9984557,101.0,0.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9553,0.0,42135.26,210676.32,0,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,2188.46,28924.42,184488.8,5,6,0,2,1,0.015844,1.000822,0.8362290000000001,0.986657,1.000276,0.99722,0.0,0.0,0.0,11,4.986100673999999,5.017375932,0.0,0.031275258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,60.44,4607.1,56010.53,12,12,0,2,1,0.043,0.089,0.057429,0.042314,0.088361,0.056725,0.0,0.0,0.0,24,0.680704865,0.68914941,0.0,0.008444545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6044,0.0,713.97,653999.4,0,916,1,7,0,0.0,21.186786,4.507002,0.0,0.0,0.0,0.0,0.0,0.0,917,0.0,4128.413798,0.0,4128.413798,1.0,1.139149536,0.0,0.0,0.0,1.0,0.0,1.0,1.13915,1.13915,1.13915,0.0,0.0,0.0,0.0,1.0
6520,63.42,1643.03,765374.43,436,449,0,2,1,0.903731,6.126712,1.049104,0.902153,6.126,1.079045,0.0,0.0,0.0,885,470.4635035,471.0475228,0.0,0.5840193029999999,5.0,10086.27158,100.0,0.0,1.0,4.0,0.0,4.0,0.0,10066.0,2521.567895,100.0,100.0,100.0,1.0,4.0
5210,34.83,0.44,70.53,2,2,0,2,2,15.107449,85.892551,50.5,6.3,94.698948,50.499474,0.0,0.0,0.0,4,100.9989484,101.0,0.0,0.001051573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0,1,0,1,0,0.002049,0.002049,0.002049,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.00204917,0.0,0.00204917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,1.3,0.0,2.6,2,1,0,1,2,1488.581321,1488.581321,1488.581321,10.010404,1478.569974,744.2901889999998,0.0,0.0,0.0,3,1488.580378,1488.581321,0.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6371,163.43,0.0,326.85,2,1,0,1,2,101.0,101.0,101.0,0.004906,100.99411,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,0.0,2800.83,319295.1,0,114,1,2,0,0.0,0.368862,0.181763,0.0,0.0,0.0,0.0,0.0,0.0,115,0.0,20.72099031,0.0,20.72099031,4.0,4.157352448,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.929307,1.039338,0.0,0.0,0.0,0.0,4.0
2532,0.0,39982.45,159929.8,0,4,1,2,0,0.0,0.445403,0.272883,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.091530545,0.0,1.091530545,2.0,0.197770541,0.0,0.0,0.0,2.0,0.0,2.0,0.082221,0.11555,0.098885,0.0,0.0,0.0,0.0,2.0
3380,0.0,0.0,487.7,1,1,0,1,1,6.6,6.6,6.6,6.5978,6.5978,6.5978,0.0,0.0,0.0,2,6.5978,6.6,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4936,17.51,8.22,68.97,3,2,0,2,3,16.227717000000002,84.772283,50.5,0.464005,85.650086,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,7.44,7.59,74414.73,9994,6,0,2,5030,1.0,800000.0,283618.8316,0.005,84994.33012,510.031897,0.0,0.0,0.0,10000,5097258.778,1701712.99,0.0,-3395545.789,543.0,4741143283.0,144151.4106,0.0,14.0,302.0,0.0,336.0,0.0,1599270152.0,9065283.523,0.0,125997.9,7207.570528,9.0,321.0
3598,14.33,0.0,42.98,3,1,0,1,3,101.0,101.0,101.0,0.5122899999999999,89.487206,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,17.67,0.0,53.0,3,1,0,1,3,101.0,101.0,101.0,4.339959,70.56622800000002,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,7336.02,19239.35,583829.63,35,17,0,15,18,0.0,588.419535,116.554208,0.0,588.419,60.35000400000001,0.0,0.0,0.0,52,2112.250136,1981.421536,0.0,-130.8285993,24.0,6668192.003,6668185.003,0.0,8.0,9.0,0.0,7.0,0.0,4399885.852,606199.2729999999,0.0,2399937.737,512937.3079,5.0,7.0
7996,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499,0.0,0.0,1.85,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,0.0,292.04,35491.88,1,2,0,2,1,0.796197,1.0,0.898098,1.79,1.79,1.79,0.0,0.0,0.0,3,1.79,1.79619682,0.0,0.00619682,2.0,13.37,100.0,0.0,1.0,1.0,0.0,1.0,13.37,13.37,13.37,100.0,100.0,100.0,1.0,1.0
7586,2.61,2355.97,80186.48,32,34,0,1,1,0.050003,0.103176,0.071885,0.049675,0.202359,0.075958,0.0,0.0,0.0,66,2.4306658,2.444105804,0.0,0.0134400039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,441.59,2653.46,521138.28,411,128,0,8,345,0.99,377.0,24.704295,0.0,199.0,7.692353,0.0,0.0,0.0,539,3161.556986,3162.149763,0.0,0.5927768379999999,137.0,295853.6422,263229.4858,0.0,59.0,12.0,0.0,13.0,0.0,153229.4858,4109.078364,0.0,121340.1533,4049.684397,4.0,13.0
9336,1355.16,1150.28,97097.6,36,42,4,40,17,0.02355,150.0,6.660813,0.0,147.0,9.066568,0.0,0.0,0.0,82,326.396432,279.7541548,0.0,-46.6422772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9793,17786.72,212.41,38547.12,2,14,0,13,2,0.03675,3.0,0.949546,0.314543,12.977382,6.645963,0.0,0.0,0.0,16,13.291925099999998,13.2936471,0.0,0.0017219999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7603,6.94,19424.54,116588.92,6,6,0,6,1,0.129877,3.649767,1.273265,0.129218,3.649101,1.27251,0.0,0.0,0.0,12,7.635059562,7.63958742,0.0,0.004527858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9589,555.46,681.53,12696.93,2,17,0,16,1,0.1,5.575086,1.548067,5.0,21.315425,13.157712,0.0,0.0,0.0,19,26.31542488,26.31714688,0.0,0.0017219999999999,2.0,13.37,100.0,0.0,1.0,1.0,0.0,1.0,13.37,13.37,13.37,100.0,100.0,100.0,1.0,1.0
7019,0.0,5978.77,161426.88,0,27,1,6,0,0.0,6.129626999999998,2.4293,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,65.59110132,0.0,65.59110132,1.0,1.30478377,0.0,0.0,0.0,1.0,0.0,1.0,1.304784,1.304784,1.304784,0.0,0.0,0.0,0.0,1.0
8437,0.0,412.37,13785.13,1,10,0,9,1,0.0,6.109632,1.052941,10.529000000000002,10.529000000000002,10.529000000000002,0.0,0.0,0.0,11,10.529000000000002,10.5294125,0.0,0.0004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,217.1,634.07,10396.7,7,14,0,4,3,0.005144,9.038289,1.615721,0.00958,22.548713,3.230912,0.0,0.0,0.0,21,22.61638184,22.62008826,0.0,0.003706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,8.42,789.41,1071461.9,1340,1343,0,3,1,0.200003,3.683318,0.257271,0.191292,3.68156,0.256416,0.0,0.0,0.0,2683,343.5970779,345.5153525,0.0,1.918274511,6.0,27.8888,100.0,0.0,1.0,5.0,0.0,5.0,0.0,8.8888,5.57776,100.0,100.0,100.0,1.0,4.0
7147,6470.36,958.57,263607.45,20,140,0,3,1,1.9101,66.47,10.183386,0.008282,333.683963,71.2832,0.0,0.0,0.0,160,1425.664007,1425.6741,0.0,0.01009335,2.0,603.1501126,0.0,0.0,0.0,2.0,0.0,2.0,3.150113,600.0,301.575056,0.0,0.0,0.0,0.0,2.0
4427,8110.89,5961.32,585846.35,59,18,0,7,21,0.0,1100.005,201.221732,0.0,1000.0,66.320746,0.0,0.0,0.0,77,3912.924,3621.991171,0.0,-290.9328288000001,74.0,797358.3715,369001.0001,0.0,13.0,28.0,0.0,34.0,0.0,427800.0196,18543.21794,0.0,125000.0,11903.25807,9.0,34.0
8545,981.06,112.64,4632.78,3,15,0,15,3,0.06,5.0,1.929674,4.944253,12.0,9.64751,0.0,0.0,0.0,18,28.94253132,28.94511432,0.0,0.002583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4465,21.52,0.0,64.57,3,1,0,1,3,101.0,101.0,101.0,0.59,94.931268,33.665988,0.0,0.0,0.0,4,100.9979647,101.0,0.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,21.68,0.0,65.03,3,1,0,1,3,101.0,101.0,101.0,1.09,74.312286,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8976,0.0,1114.51,3343.53,0,3,0,3,0,0.005,0.51,0.338333,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.015,0.0,1.015,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,2.0
2932,3.92,0.0,11.77,3,2,0,2,3,610.0559059999998,1390.944094,1000.5,0.08942,1488.811341,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,6180.19,3503.34,551924.28,74,27,0,14,38,0.002108,15.0,3.704406,0.0,15.0,1.856308,0.0,0.0,0.0,101,137.366829,100.0189594,0.0,-37.34786957,88.0,2510786.956,2490621.586,0.0,16.0,37.0,0.0,48.0,0.0,1973581.0,46496.05474,0.0,2286388.0,73253.57606,17.0,47.0
9171,3.64,46076.51,92160.3,2,2,0,1,2,5e-05,0.00016,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.00021,0.0,0.00021,6.0,17.14300002,15.80600002,0.0,1.0,4.0,0.0,3.0,0.0,13.806,4.28575,0.0,15.806,7.903,2.0,3.0
2290,187079.53,12154.99,894178.02,4,12,0,4,1,0.09,53.011119,8.73961,1.1e-05,103.584307,26.218424,0.0,0.0,0.0,16,104.8736978,104.8753148,0.0,0.001617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6395,0.0,0.0,11.23,1,1,0,1,1,2.307696,2.307696,2.307696,2.307164,2.307164,2.307164,0.0,0.0,0.0,2,2.307164031,2.30769575,0.0,0.000531719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5243,299334.14,247.1,898496.63,3,2,0,1,1,1.009,1.099,1.054,4.9e-05,1.098371,0.702336,0.0,0.0,0.0,5,2.107008547,2.108,0.0,0.000991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,30.79,4795.32,404622.88,59,84,0,3,1,0.050024,11.347094,0.505571,0.043577,11.346404,0.718568,0.0,0.0,0.0,143,42.3955002,42.46792641,0.0,0.072426214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,9.29,12169.26,60892.75,5,5,0,3,5,0.095,15.437498,5.971298,0.094496,15.437057,5.970857,0.0,0.0,0.0,10,29.854286,29.856491,0.0,0.002205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,390.27,1268.51,873019.67,186,631,0,33,112,2e-06,81.329879,2.7901860000000003,0.0,100.0,9.783844,0.0,0.0,0.0,817,1819.795,1760.6072370000004,0.0,-59.18776278,128.0,30054363.22,14550467.88,0.0,11.0,38.0,0.0,41.0,0.0,29603715.0,303579.4265,0.0,8000000.0,501740.2719,8.0,40.0
818,0.0,13338.58,226755.85,0,17,1,7,0,0.0,10.279458,3.223047,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,54.79179592,0.0,54.79179592,3.0,7.258966332000001,0.0,0.0,0.0,3.0,0.0,3.0,0.891957,5.0,2.419655,0.0,0.0,0.0,0.0,3.0
1209,0.0,0.0,55.78,1,1,0,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,0.0,0.0,0.0,2,20.00851204,20.009559,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6399,109.24,0.0,327.73,3,1,0,1,2,101.0,101.0,101.0,0.434528,100.128147,33.66615,0.0,0.0,0.0,4,100.9984487,101.0,0.0,0.001551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,5256.73,5200.14,251870.42,40,8,1,5,23,0.008362,7.999,2.411367,0.0,7.95,0.481025,0.0,0.0,0.0,49,19.241,19.29093731,0.0,0.049937305,46.0,104074.4279,101093.4279,0.0,13.0,22.0,0.0,16.0,0.0,76000.0,3854.60844,0.0,76000.0,5320.70673,13.0,15.0
2256,348.76,12696.72,328710.23,178,21,0,12,20,0.0,9.183,3.500582,0.0,14.0,2.1995150000000003,0.0,0.0,0.0,199,391.5137472,73.51222911,0.0,-318.0015180000001,202.0,170907.4873,63126.48735,0.0,9.0,11.0,0.0,10.0,0.0,55978.0,1659.2959939999996,0.0,25000.0,637.641286,9.0,9.0
3145,0.0,2612.64,201173.6,0,77,1,5,0,0.0,1.001004,0.235355,0.0,0.0,0.0,0.0,0.0,0.0,78,0.0,18.12230876,0.0,18.12230876,2.0,0.909357936,0.0,0.0,0.0,2.0,0.0,2.0,0.224194,0.685164,0.454679,0.0,0.0,0.0,0.0,2.0
2755,15631.04,3125.77,618965.75,29,53,0,3,23,0.02,2625.0,55.795762,0.0,125.05,25.441379,0.0,0.0,0.0,82,737.8,2957.175387,0.0,2219.375387,49.0,92280.66203,10109.18879,0.0,2.0,26.0,0.0,30.0,0.0,44387.2208,2097.287773,1.0,5000.0,2021.837758,2.0,30.0
8048,1177.18,4572.9,41835.18,20,4,0,3,18,0.1,147.0,37.318312,0.0,75.0,7.4629020000000015,0.0,0.0,0.0,24,149.2580427,149.273246,0.0,0.015203328,24.0,46143.32711000001,46143.32711000001,0.0,2.0,3.0,0.0,12.0,0.0,27000.0,3845.277259,0.0,27000.0,3845.277259,12.0,12.0
1989,738.38,758.66,778799.4,578,464,0,139,213,0.015,645.0,25.254746,0.0,875.0,20.281562,0.0,0.0,0.0,1042,11722.7429,11718.20202,0.0,-4.540886436,430.0,131039885.6,129990286.6,0.0,84.0,130.0,0.0,107.0,0.0,48360000.0,626985.0984,0.0,48160010.0,588191.3421,52.0,104.0
1909,0.0,53.18,20209.6,0,380,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,155.22,112602.93,338429.65,4,3,0,3,3,0.0,2.337156,1.512385,2.0,2.379635,2.104909,0.0,0.0,0.0,7,8.419634776,4.5371564000000015,0.0,-3.882478376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9407,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9295,0.0,5.92,262772.48,1,2,0,2,1,0.050805,2.1878,1.1193030000000002,2.237744,2.237744,2.237744,0.0,0.0,0.0,3,2.237744114,2.238605114,0.0,0.0008609999999999,2.0,100.337,0.0,0.0,0.0,2.0,0.0,2.0,1.337,99.0,50.1685,0.0,0.0,0.0,0.0,2.0
302,4.14,8490.96,16990.2,2,2,0,2,2,0.057632,0.809245,0.433439,0.056832,0.8083560000000001,0.432594,0.0,0.0,0.0,4,0.865188098,0.86687716,0.0,0.001689062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9619,1047.43,488.02,502293.88,323,336,0,174,280,0.0,39.917,1.829794,0.32,20.0,1.857758,0.0,0.0,0.0,659,600.0558272999998,614.8107123,0.0,14.75488491,10.0,14633.86871,0.0,0.0,0.0,7.0,0.0,10.0,0.0,12757.0,1463.3868710000004,0.0,0.0,0.0,0.0,10.0
3179,0.0,0.0,19.53,1,1,0,1,1,2.187998,2.187998,2.187998,2.187378,2.187378,2.187378,0.0,0.0,0.0,2,2.187378,2.187998,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7008,55.07,16532.97,777435.17,7,47,0,10,1,0.037459,2.89416,0.676144,1.248946,10.876394,4.4313400000000005,0.0,0.0,0.0,54,31.01938281,31.77877829,0.0,0.75939548,5.0,85.46090046,0.0,0.0,0.0,5.0,0.0,5.0,0.0,76.682859,17.09218,0.0,0.0,0.0,0.0,5.0
857,1378.57,2634.18,1351649.42,48,488,0,9,24,0.005749,7.995,0.732232,0.0,75.129532,7.083645,0.0,0.0,0.0,536,340.0149716,357.3289966,0.0,17.31402497,44.0,92409.14363,53605.0,0.0,6.0,25.0,0.0,32.0,0.0,52500.0,2431.819569,0.0,52500.0,8934.166667,5.0,32.0
3206,5178.6,10214.36,174215.43,8,13,0,2,8,0.00372,0.199583,0.100988,0.098,0.2514,0.163664,0.0,0.0,0.0,21,1.309313181,1.312841557,0.0,0.003528375,1.0,0.014997201,0.0,0.0,0.0,1.0,0.0,1.0,0.014997,0.014997,0.014997,0.0,0.0,0.0,0.0,1.0
4688,10.96,1016.71,725483.53,701,706,0,3,2,0.100209,2.370937,0.414139,0.099556,2.369814,0.416538,0.0,0.0,0.0,1407,291.9932863,292.3820975,0.0,0.38881126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,5.43,10080.11,30256.63,3,3,0,3,1,1.0,3.484421,2.240934,0.998781,3.48342,2.239978,0.0,0.0,0.0,6,6.71993547,6.72280263,0.0,0.00286716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2.85,4599.4,115056.05,25,25,0,3,1,0.090055,1.272747,0.514319,0.089635,1.272327,0.513899,0.0,0.0,0.0,50,12.84746991,12.85796991,0.0,0.010500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,11341.23,382.57,46130.05,4,2,0,2,4,2.654633,4.981,3.817816000000001,0.0,5.62,1.905,0.0,0.0,0.0,6,7.62,7.6356327,0.0,0.0156327,4.0,55838.0,55838.0,0.0,1.0,2.0,0.0,2.0,200.0,55638.0,27919.0,200.0,55638.0,27919.0,2.0,2.0
5911,0.0,2704.32,200119.98,0,74,1,4,0,0.0,1.003325,0.440153,0.0,0.0,0.0,0.0,0.0,0.0,75,0.0,32.5713083,0.0,32.5713083,2.0,0.961857793,0.0,0.0,0.0,2.0,0.0,2.0,0.434304,0.5275529999999999,0.480929,0.0,0.0,0.0,0.0,2.0
7803,0.0,1084.31,274829.52,1,3,0,3,1,0.1,0.99,0.539188,1.616704,1.616704,1.616704,0.0,0.0,0.0,4,1.616704,1.617565,0.0,0.0008609999999999,2.0,112.37,0.0,0.0,0.0,2.0,0.0,2.0,13.37,99.0,56.185,0.0,0.0,0.0,0.0,2.0
2849,0.0,0.0,0.0,0,1,0,1,0,14.17769,14.17769,14.17769,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,14.17769,0.0,14.17769,11.0,1093.894637,0.0,0.0,0.0,8.0,0.0,11.0,0.0,790.453072,99.444967,0.0,0.0,0.0,0.0,11.0
474,29260.33,0.0,58520.67,2,1,0,1,2,0.6,0.6,0.6,0.000576,0.5978,0.299188,0.0,0.0,0.0,3,0.59837566,0.6,0.0,0.00162434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329,6.72,55654.94,222646.63,4,4,0,2,1,2.99,60.0,29.5225,2.989542,59.999,29.521441,0.0,0.0,0.0,8,118.08576399999998,118.09,0.0,0.004235962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
