x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,52.26596337148811,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,558644087.5952619,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3277403.9879129594,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,466.8005823257378,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.520732935251495,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_num_of_transactions__erc20 uniq rec addr,0.11453048806952637,regression,True,mean absolute error,7.2136,6.3874228712616645,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.006099921506455136,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_num_of_transactions__erc20 uniq rec contract addr,1.0,predict_itself,True,,0.0,1.0,
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,686.5730029612804,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,550942657.4963901,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,11301999.031842107,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1106.5125503359934,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1098286.4814846036,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,64476.289810998685,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 uniq sent token name,0.14444530889462825,regression,True,mean absolute error,1.2746,1.0904900092829068,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,erc20__erc20 uniq rec token name,0.9661010441434392,regression,True,mean absolute error,4.4156,0.14968422948022997,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.1304385720674791,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.09044312012768302,DecisionTreeRegressor()
erc20_num_of_transactions__erc20 uniq rec contract addr,flag,0.0,regression,True,mean absolute error,0.2212,0.2917858233794606,DecisionTreeRegressor()
erc20_value__erc20 min val rec,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8151.9009864009195,DecisionTreeRegressor()
erc20_value__erc20 min val rec,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11601.49266261107,DecisionTreeRegressor()
erc20_value__erc20 min val rec,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,242019.1102649108,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,165.56068546242193,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,239.2529201510176,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.222723312165903,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,50.93960346839316,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.36198684255438,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,70.98393149843123,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1250.971022297969,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,209.158564166031,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,8.145232103159103,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,418.84332965528466,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,61.60736825947403,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.1430056054205359e-05,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,2.9774063909483157e-05,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.060116335085863e-05,DecisionTreeRegressor()
erc20_value__erc20 min val rec,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,401.3522329242527,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10082.941887068595,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,21528.503995483097,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,2.977394952223743e-05,DecisionTreeRegressor()
erc20_value__erc20 min val rec,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,13730.84642268319,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,62.51746265907572,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,422443428.60051125,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3265030.625880045,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,398.1117064936557,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.68598502216093,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,10.781919744799556,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.006180876727709196,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.321504875055243,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_value__erc20 min val rec,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,414243735.42347074,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8907486.768027244,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1174.2282858558979,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1247592.7217195625,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,67337.56791942928,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.159554580864869,DecisionTreeRegressor()
erc20_value__erc20 min val rec,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.201873637355414,DecisionTreeRegressor()
erc20_value__erc20 min val rec,token__erc20 most sent token type,0.32263609055152875,regression,True,mean absolute error,0.1204,0.08155461469759594,DecisionTreeRegressor()
erc20_value__erc20 min val rec,token__erc20_most_rec_token_type_Blockwell,0.7418298152611169,regression,True,mean absolute error,0.0774,0.019982372298789554,DecisionTreeRegressor()
erc20_value__erc20 min val rec,flag,0.0,regression,True,mean absolute error,0.2212,0.23180057483957478,DecisionTreeRegressor()
erc20_value__erc20 max val rec,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7653.651176331033,DecisionTreeRegressor()
erc20_value__erc20 max val rec,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,12341.908257618696,DecisionTreeRegressor()
erc20_value__erc20 max val rec,transaction_time__time diff between first and last (mins),0.07111739988392363,regression,True,mean absolute error,215952.370092,200594.39903228616,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,157.0971272738887,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,215.75843143119573,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,4.681363246278055,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,48.49742256557026,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,35.490245359451386,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,66.53854452439009,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1732.6671319376615,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,272.4260300163171,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,8.314785457102417,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,423.41788455282494,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,62.73880519661235,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.1969230769230768e-05,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.14789252074013e-05,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.1723866060026932e-05,DecisionTreeRegressor()
erc20_value__erc20 max val rec,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,346.4171579515825,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,11007.992304773607,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,28136.92241724864,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.147880356056335e-05,DecisionTreeRegressor()
erc20_value__erc20 max val rec,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,22762.510297352226,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,57.89169950873241,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 total ether received,0.05800807987691192,regression,True,mean absolute error,214389710.08283842,201953374.65556514,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,1826444.3032453558,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,286.7265831635297,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,7.904267282975047,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,7.709127847477727,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.004662904812129581,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_num_of_transactions__erc20 uniq rec contract addr,0.19985246484115438,regression,True,mean absolute error,4.4898,3.592502403356185,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,479.34724539328874,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_value__erc20 max val rec,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,0.02661481078279726,regression,True,mean absolute error,4509317.666159256,4389303.029714903,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1074.3426220251627,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,836419.6292188914,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,46010.27714531747,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,1.4129649277724887,DecisionTreeRegressor()
erc20_value__erc20 max val rec,erc20__erc20 uniq rec token name,0.2046553609668228,regression,True,mean absolute error,4.4156,3.5119237881148977,DecisionTreeRegressor()
erc20_value__erc20 max val rec,token__erc20 most sent token type,0.5370138065512151,regression,True,mean absolute error,0.1204,0.05574353769123369,DecisionTreeRegressor()
erc20_value__erc20 max val rec,token__erc20_most_rec_token_type_Blockwell,0.7788129860689134,regression,True,mean absolute error,0.0774,0.017119874878266106,DecisionTreeRegressor()
erc20_value__erc20 max val rec,flag,0.03343525684541304,regression,True,mean absolute error,0.2212,0.21380412118579464,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7817.090453429735,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,12367.392538641348,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,transaction_time__time diff between first and last (mins),0.03281245326599824,regression,True,mean absolute error,215952.370092,208866.4430406747,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,174.31777940875747,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,236.78710681415515,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.58160067482237,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,50.30657978736933,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,41.29121559104449,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,66.17199255494295,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1442.1220178462968,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,273.9701278397149,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.337802601596303,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,438.50922195974084,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,67.93911213858927,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,6e-06,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,2.4411600000000002e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,1.52056e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,406.0634807003581,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,15139.085129227755,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,24056.69444618373,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,2.4411485199999997e-05,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,14820.947295978609,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,58.65441088805619,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 total ether received,0.010327238096329072,regression,True,mean absolute error,214389710.08283842,212175656.50140998,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3422130.5002566664,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,202.0500465605689,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.020746446819818,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,8.466196451980302,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.004797415656012024,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_num_of_transactions__erc20 uniq rec contract addr,0.06746228784737063,regression,True,mean absolute error,4.4898,4.186907820022875,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,605.5403285466498,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_value__erc20 max val rec,0.022895454342531818,regression,True,mean absolute error,209842133.70919064,205037702.7177124,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_value__erc20 avg val rec,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1023.3739394246388,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,883548.6612707158,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,57600.5575180168,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,1.648278307586919,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,erc20__erc20 uniq rec token name,0.07738036199521037,regression,True,mean absolute error,4.4156,4.073919273573949,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,token__erc20 most sent token type,0.5444592926716769,regression,True,mean absolute error,0.1204,0.0548471011623301,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,token__erc20_most_rec_token_type_Blockwell,0.8995447274517042,regression,True,mean absolute error,0.0774,0.0077752380952380955,DecisionTreeRegressor()
erc20_value__erc20 avg val rec,flag,0.03315857758983298,regression,True,mean absolute error,0.2212,0.21386532263712896,DecisionTreeRegressor()
erc20_value__erc20 min val sent,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7962.941643653966,DecisionTreeRegressor()
erc20_value__erc20 min val sent,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11912.028415497916,DecisionTreeRegressor()
erc20_value__erc20 min val sent,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,242427.84359929824,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,176.41423469902622,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,235.54828896713155,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,6.748380390917655,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,51.14726648151689,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.82527152993405,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,73.23490207225313,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1265.8184165905009,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.73227195797276,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.055110745477297,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,429.4757163959647,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,66.08702844584,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.2087974644403217e-05,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.0512256241493825e-05,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.1299915305191924e-05,DecisionTreeRegressor()
erc20_value__erc20 min val sent,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,403.77433646466216,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,11125.22514194234,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22467.993681922828,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.0512141362421536e-05,DecisionTreeRegressor()
erc20_value__erc20 min val sent,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,14093.168199731103,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,69.91080880944318,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,426645308.48497605,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3371618.6598619935,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,397.5515486342996,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,10.428536212283666,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,11.99249009470499,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005985183532433964,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,6.4163810261900345,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,604.1975378446452,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,417947206.13695556,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,8962811.936718268,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_value__erc20 min val sent,1.0,predict_itself,True,,0.0,1.0,
erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,1268396.1100433588,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,69166.45544362345,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,2.1386823313922547,DecisionTreeRegressor()
erc20_value__erc20 min val sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,6.292663000855234,DecisionTreeRegressor()
erc20_value__erc20 min val sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.2094477271995588,DecisionTreeRegressor()
erc20_value__erc20 min val sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.14136245462576175,DecisionTreeRegressor()
erc20_value__erc20 min val sent,flag,0.0,regression,True,mean absolute error,0.2212,0.3407219599948784,DecisionTreeRegressor()
erc20_value__erc20 max val sent,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,7920.233805282588,DecisionTreeRegressor()
erc20_value__erc20 max val sent,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11829.026532080034,DecisionTreeRegressor()
erc20_value__erc20 max val sent,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,225528.90728380412,DecisionTreeRegressor()
